cell_num,Property_12,Property_13,Property_14,Property_15,Property_16,Property_17,Property_18,rnn_result
cell_656,2.0,11.710041999816896,1.6428192853927612,2.002052068710327,0.6647994518280029,29.105640411376957,18.86167335510254,0.99948347
cell_657,2.0,6.578199863433838,1.6799999475479126,1.9655463695526123,0.6913408041000366,29.04472923278809,18.32389640808105,0.00019816757
cell_658,2.0,5.3615922927856445,1.614008903503418,1.9984642267227173,0.7200000286102295,31.2817325592041,17.74388885498047,0.1336096
cell_659,2.0,11.219436645507812,1.6027984619140625,1.98584246635437,0.6886602640151978,31.30401611328125,19.72163391113281,0.994024
cell_660,2.0,8.338297843933105,1.6431599855422974,2.009121417999268,0.6625196933746338,29.725385665893555,19.175161361694336,0.9999348
cell_661,2.0,8.031658172607422,1.6799999475479126,1.9652034044265747,0.689043402671814,28.36186408996582,18.217662811279297,0.7529762
cell_662,2.0,7.806981086730957,1.6125754117965698,1.9908123016357424,0.7009393572807312,31.805816650390625,17.33797264099121,0.9989341
cell_663,2.0,8.667149543762207,1.5994436740875244,1.9850025177001955,0.7002139687538147,31.30767250061035,19.72327041625977,0.9999832
cell_664,2.0,8.574448585510254,1.6398959159851074,2.006699562072754,0.6659197807312012,29.67093849182129,18.685800552368164,0.99997795
cell_665,2.0,8.573512077331543,1.6799999475479126,1.965293288230896,0.6813732981681824,28.42716789245605,18.54326057434082,0.007906821
cell_666,2.0,7.93441915512085,1.6161587238311768,1.996681571006775,0.6954852938652039,31.80377769470215,17.534624099731445,0.9977549
cell_667,2.0,8.331899642944336,1.5976414680480957,1.980091214179993,0.7101320028305054,31.65862274169922,19.561798095703125,0.9999181
cell_668,2.0,9.07631015777588,1.6304240226745603,2.0022127628326416,0.6661756038665771,30.599634170532227,19.155179977416992,0.99984777
cell_669,2.0,9.57140827178955,1.6761101484298706,1.9732701778411863,0.6838589310646057,28.99359703063965,18.46972274780273,0.99928683
cell_670,2.0,7.583118915557861,1.6114470958709717,1.9947664737701416,0.6993018388748169,31.55486869812012,17.55432891845703,0.98427594
cell_671,2.0,10.826441764831545,1.6004600524902344,1.955244779586792,0.7168007493019104,31.80864906311035,19.20890617370605,0.0016825766
cell_672,2.0,8.65690803527832,1.63249933719635,1.9926203489303589,0.6562655568122864,30.6452693939209,18.83468437194824,0.9974699
cell_673,2.0,8.331899642944336,1.6600779294967651,1.9528011083602903,0.6908361911773682,28.48275756835937,19.13849258422852,0.092988
cell_674,3.0,4.609126091003418,1.60889995098114,1.98247504234314,0.6998295783996582,31.81328010559082,17.2003173828125,0.5708768
cell_675,2.0,9.129637718200684,1.6068941354751587,1.9652186632156368,0.7200000286102295,30.69296264648437,19.40850067138672,0.012033694
cell_676,2.0,11.036208152770996,1.628984808921814,2.0000507831573486,0.6650999784469604,30.61457061767578,18.858884811401367,0.0019860344
cell_677,2.0,10.289555549621582,1.6435397863388062,1.952127814292908,0.6925365924835205,28.337831497192383,19.68623352050781,0.83022976
cell_678,2.0,4.716885089874268,1.613376498222351,1.9938613176345823,0.6872757077217102,31.286033630371094,17.909778594970703,0.9907102
cell_679,2.0,9.820366859436035,1.6141924858093262,1.965483546257019,0.7200000286102295,30.79848861694336,19.336326599121094,0.00032536977
cell_680,2.0,11.730621337890623,1.6428920030593872,1.9961471557617188,0.6600315570831299,31.14777374267578,19.3363094329834,0.0011642812
cell_681,2.0,8.91264820098877,1.6433377265930176,1.9531792402267456,0.7006387710571289,28.509275436401367,19.595909118652344,6.817758e-05
cell_682,3.0,4.965230941772461,1.609209656715393,1.9855103492736816,0.6904788017272949,33.049373626708984,18.227035522460938,0.9825624
cell_683,2.0,10.44205093383789,1.6152914762496948,1.9777677059173584,0.7200000286102295,31.03851127624512,19.17338180541992,0.75085783
cell_684,2.0,14.266568183898926,1.6500788927078247,1.995160818099976,0.6528123617172241,30.20882797241211,18.845996856689453,0.99895716
cell_685,2.0,7.615659236907959,1.634771466255188,1.972026824951172,0.7060931324958801,29.067413330078125,19.661222457885746,0.0042224154
cell_686,3.0,6.020719051361084,1.6137202978134155,1.998258352279663,0.6813271641731262,31.94876289367676,17.772632598876953,0.95419395
cell_687,2.0,9.218584060668944,1.614951729774475,1.9473156929016116,0.7015402913093567,30.46243476867676,18.64024543762207,5.1320416e-07
cell_688,2.0,13.419500350952148,1.6498605012893677,2.004096746444702,0.6309104561805725,29.270421981811523,18.74675178527832,0.99947673
cell_689,2.0,8.398530960083008,1.6334788799285889,1.9655678272247317,0.6977447271347046,28.95225715637207,19.566556930541992,0.0010196393
cell_690,2.0,4.012812614440918,1.614905834197998,2.0008795261383057,0.6697556376457214,32.35810089111328,18.19984245300293,0.9855033
cell_691,2.0,7.650044918060303,1.629288911819458,1.963146448135376,0.6920574903488159,29.951757431030277,19.104686737060547,4.0470192e-07
cell_692,2.0,10.3922119140625,1.6501191854476929,2.008321523666382,0.6310560703277588,29.22939109802246,18.404373168945312,0.9967411
cell_693,2.0,8.573908805847168,1.6493144035339355,1.9771623611450195,0.7132217884063721,28.96498107910156,19.19009017944336,3.687349e-06
cell_694,3.0,6.578199863433838,1.6220178604125977,1.9954503774642944,0.6776135563850403,31.330568313598636,18.511323928833008,0.9942812
cell_695,2.0,7.711445808410644,1.613889217376709,1.9688881635665891,0.6889437437057495,29.96074485778809,19.057342529296875,5.3786075e-06
cell_696,2.0,9.683075904846191,1.6505141258239746,1.9994760751724243,0.6430599093437195,29.11504364013672,17.916606903076172,0.991572
cell_697,2.0,6.983834266662598,1.649814248085022,1.9773221015930176,0.6933436393737793,29.121278762817383,18.864137649536133,2.5992506e-07
cell_698,2.0,7.299327373504639,1.6151641607284546,1.980208158493042,0.6886886358261108,31.116512298583984,18.767868041992188,0.9265767
cell_699,2.0,6.578199863433838,1.5981130599975586,1.9832992553710935,0.6943742036819458,29.909557342529297,19.0300235748291,0.38372055
cell_700,6.0,11.096146583557127,1.644724726676941,1.9850002527236936,0.6464179158210754,28.46108627319336,17.931835174560547,0.9977702
cell_701,2.0,5.519529342651367,1.6436982154846191,1.9758000373840328,0.6885702610015869,28.227937698364254,19.37782096862793,0.5964767
cell_702,2.0,8.341636657714844,1.6242289543151855,1.9775999784469604,0.6813530921936035,31.2750301361084,18.82740974426269,0.47567895
cell_703,2.0,6.396026611328125,1.60889995098114,1.977843761444092,0.6965699195861816,30.629657745361328,19.09104347229004,0.007690584
cell_704,6.0,13.050856590270996,1.6385999917984009,1.9819464683532717,0.6659519672393799,29.14052391052246,18.134340286254883,0.99729735
cell_705,2.0,6.342339992523193,1.635071039199829,1.977202534675598,0.6758497953414917,28.45399284362793,19.394580841064453,0.99996555
cell_706,2.0,8.333565711975098,1.6161248683929443,1.9802849292755127,0.6898474097251892,30.865184783935547,18.546401977539062,0.99743396
cell_707,2.0,6.6211137771606445,1.61494779586792,1.9775999784469604,0.6923694014549255,30.43966484069824,19.048566818237305,0.00067258225
cell_708,6.0,9.987717628479004,1.6356910467147827,1.9917246103286743,0.6755122542381287,29.110395431518555,18.67578887939453,0.9954158
cell_709,2.0,4.79887056350708,1.622545599937439,1.9652124643325808,0.6653170585632324,28.928815841674805,19.42574691772461,0.0012873275
cell_710,2.0,7.760838508605957,1.615360975265503,1.979832649230957,0.6942802667617798,30.89309883117676,18.555334091186523,0.99355584
cell_711,2.0,5.9912614822387695,1.6087654829025269,1.980295300483704,0.6903772950172424,30.905309677124023,18.546375274658203,0.05956893
cell_712,6.0,13.766948699951172,1.613945484161377,1.982900023460388,0.6831631660461426,29.56078720092773,19.40928077697754,0.8457241
cell_713,2.0,4.73314094543457,1.6324825286865234,1.9652719497680664,0.6739992499351501,29.592077255249023,19.843862533569336,9.422287e-08
cell_714,2.0,8.573996543884277,1.621632099151611,1.9848999977111816,0.6941296458244324,30.864166259765625,18.844186782836918,0.99991584
cell_715,2.0,6.6228461265563965,1.6114364862442017,1.97413969039917,0.7003052234649658,30.908004760742188,18.54338836669922,0.00032502535
cell_716,6.0,10.674195289611816,1.6317187547683716,1.982900023460388,0.6944307088851929,29.97295188903809,19.440845489501957,0.0024889067
cell_717,2.0,6.578199863433838,1.6434465646743774,1.9654422998428345,0.6650999784469604,28.959884643554688,20.064062118530277,0.29132256
cell_718,2.0,2.1939234733581543,1.62302827835083,1.9914480447769165,0.685847282409668,30.66913414001465,18.876861572265625,0.99016094
cell_719,2.0,2.6461026668548584,1.608289122581482,1.9758000373840328,0.6972761154174805,30.892730712890625,18.153133392333984,0.00022707088
cell_720,3.0,9.218132019042969,1.638291835784912,1.9938708543777464,0.6913319826126099,29.839160919189453,19.315359115600582,0.00045426917
cell_721,2.0,8.069621086120605,1.642650842666626,1.9569083452224727,0.6569063067436218,29.524559020996094,19.910430908203125,0.9978777
cell_722,2.0,5.8304829597473145,1.6337634325027466,1.976656436920166,0.6817577481269836,30.040435791015625,19.34657287597656,1.0902078e-06
cell_723,6.0,2.0999999046325684,1.6013572216033936,1.9775967597961424,0.6899639964103699,31.026731491088867,18.317113876342773,0.0015274239
cell_724,3.0,9.215843200683594,1.6341557502746582,1.9859437942504885,0.6770572662353516,30.404762268066406,18.84976959228516,7.234962e-05
cell_725,2.0,9.046401023864746,1.6376688480377195,1.9722446203231807,0.6569446325302124,29.8386344909668,20.18715476989746,0.80146974
cell_726,2.0,7.596925735473633,1.6250041723251345,1.9768799543380735,0.685965895652771,29.992786407470703,19.72525405883789,0.0037423938
cell_727,6.0,2.312396764755249,1.6079777479171753,1.9802711009979248,0.6928610801696777,31.80677604675293,17.859386444091797,0.094792224
cell_728,3.0,9.895397186279297,1.6379165649414062,1.9991122484207156,0.6777154803276062,30.802017211914062,18.66689682006836,0.00010180345
cell_729,2.0,8.950593948364258,1.6453520059585571,1.9786003828048704,0.6657921671867371,28.8758544921875,20.200000762939453,0.9626394
cell_730,2.0,8.331899642944336,1.6261979341506958,1.982900023460388,0.695022702217102,30.403688430786133,19.77263832092285,0.99982893
cell_731,6.0,2.124171257019043,1.597798228263855,1.985113501548767,0.6941525936126709,31.330286026000977,17.791107177734375,0.010233082
cell_732,3.0,10.42934226989746,1.6442623138427734,1.995104551315308,0.6903178095817566,30.223005294799805,18.856508255004883,3.6115905e-06
cell_733,5.0,9.807730674743652,1.649757981300354,1.9848999977111816,0.6771224141120911,28.05588722229004,19.986055374145508,0.9992873
cell_734,2.0,6.578199863433838,1.6143529415130615,1.9816908836364744,0.6880144476890564,30.589359283447266,19.687091827392575,0.6153088
cell_735,6.0,2.38899564743042,1.5818372964859009,1.989956617355347,0.6904087662696838,30.62010955810547,17.342784881591797,0.0006202198
cell_736,3.0,10.341094970703123,1.6243220567703247,1.9994053840637207,0.6814180612564087,28.885433197021484,19.01889991760254,0.987143
cell_737,5.0,13.419500350952148,1.643447756767273,1.9975268840789795,0.6698245406150818,28.28302383422852,19.76143455505371,0.99049264
cell_738,2.0,3.059309720993042,1.6086713075637815,1.986199975013733,0.681186854839325,30.68109893798828,19.19417762756348,0.93728995
cell_739,6.0,2.109316110610962,1.5743242502212524,1.9910175800323489,0.6860235333442688,30.800352096557617,17.69496726989746,0.0008125099
cell_740,3.0,9.332087516784668,1.6141716241836548,2.0122320652008057,0.6863641738891602,29.75101661682129,19.186437606811523,0.9997844
cell_741,5.0,10.129731178283691,1.643692135810852,1.9775866270065308,0.6657516360282898,28.21305084228516,17.189340591430664,0.68062264
cell_742,2.0,11.059730529785156,1.6137109994888306,2.0066616535186768,0.6814303994178772,30.43290138244629,17.79488754272461,0.999928
cell_743,4.0,14.82639980316162,1.621899962425232,1.9876999855041504,0.6757000088691711,29.05719947814941,18.026599884033203,0.9892791
cell_744,3.0,14.82639980316162,1.611600041389465,1.9722000360488887,0.6858999729156494,27.17639923095703,17.187299728393555,0.972516
cell_745,5.0,9.31254768371582,1.6512881517410278,1.9931509494781492,0.6783229112625122,28.34868621826172,17.552961349487305,0.9985959
cell_746,3.0,9.032899856567385,1.6178842782974243,2.004114151000977,0.685977578163147,29.241405487060547,17.687829971313477,0.99999726
cell_747,4.0,13.840499877929688,1.611557960510254,1.9969055652618408,0.6702504754066467,29.24172592163086,18.1888484954834,0.5020685
cell_748,2.0,14.86249828338623,1.6124827861785889,1.9801831245422363,0.6785646080970764,27.32659721374512,17.315364837646484,0.9947424
cell_749,5.0,8.331899642944336,1.6631734371185305,1.9934055805206297,0.6742150187492371,27.68770408630371,17.71747398376465,0.99824536
cell_750,3.0,9.032899856567385,1.6138176918029783,2.005801200866699,0.6697484254837036,29.27920913696289,17.879819869995117,0.9999987
cell_751,4.0,15.310215950012209,1.6049503087997437,2.0000405311584477,0.6614720821380615,29.116214752197266,18.16129302978516,0.98468775
cell_752,2.0,14.44804573059082,1.614952802658081,1.9773029088974,0.6648637056350708,27.713197708129883,16.638938903808594,0.9970282
cell_753,5.0,9.22174835205078,1.649958610534668,1.9775999784469604,0.6657257080078125,27.463138580322266,18.195327758789062,0.92606145
cell_754,2.0,9.215619087219238,1.608492136001587,2.002739667892456,0.6885555386543274,29.97233390808105,17.987886428833008,0.99996054
cell_755,4.0,14.82639980316162,1.6060776710510254,2.0047607421875,0.6529847979545593,29.420486450195312,17.88270378112793,0.9875951
cell_756,3.0,13.734182357788086,1.6234999895095823,1.9948550462722776,0.6634799838066101,27.765979766845703,16.67720603942871,0.9714947
cell_757,5.0,8.527002334594727,1.6607831716537476,1.982900023460388,0.680239200592041,27.37762260437012,18.199071884155277,0.9933941
cell_758,2.0,9.901506423950195,1.611600041389465,2.0066781044006348,0.6816849708557129,29.776220321655277,18.14566993713379,0.9999926
cell_759,4.0,13.840499877929688,1.611600041389465,2.013998031616211,0.6517711877822876,30.214170455932617,18.258617401123047,0.99999416
cell_760,3.0,14.95069980621338,1.608318328857422,1.992713928222656,0.6461031436920166,27.737865447998047,17.25833511352539,0.99808466
cell_761,5.0,6.597301483154297,1.649846076965332,1.9784961938858032,0.6908575296401978,27.70689582824707,18.664670944213867,0.92433834
cell_762,2.0,7.21871280670166,1.6105648279190063,2.006558418273926,0.6958135962486267,29.459009170532227,17.69988441467285,0.9971745
cell_763,2.0,14.3480224609375,1.60889995098114,2.00705361366272,0.6518809795379639,31.037736892700195,18.723899841308597,0.8645568
cell_764,3.0,13.850385665893556,1.629478096961975,1.9891959428787231,0.6600837111473083,27.730632781982425,16.68276023864746,0.99684405
cell_765,5.0,8.545304298400879,1.6546900272369385,1.9849717617034912,0.6860543489456177,27.71752166748047,18.596378326416016,0.99727875
cell_766,2.0,9.084783554077148,1.62335467338562,2.007753849029541,0.6980992555618286,29.829120635986328,17.822280883789062,0.9998678
cell_767,2.0,14.95069980621338,1.6159005165100098,2.0162055492401123,0.6490106582641602,31.301233291625977,18.12102508544922,0.7513511
cell_768,3.0,13.419232368469238,1.6477184295654297,1.9947073459625244,0.6599844694137573,27.73476219177246,16.6722469329834,0.99758124
cell_769,5.0,5.934327125549316,1.6587105989456177,1.980230689048767,0.677776038646698,27.191913604736328,18.85276985168457,0.7542281
cell_770,2.0,9.290485382080078,1.6243059635162354,2.006454467773437,0.6955702304840088,30.98217391967773,17.868207931518555,0.99992156
cell_771,2.0,14.95069980621338,1.606357455253601,2.016263246536255,0.6467586755752563,30.890851974487305,18.2237606048584,0.9972939
cell_772,3.0,12.687518119812012,1.6501328945159912,1.9908006191253664,0.6575887799263,27.93425941467285,17.200462341308594,0.995644
cell_773,5.0,2.1643848419189453,1.6664974689483645,1.979099988937378,0.682654857635498,27.72112274169922,18.166065216064453,0.41017553
cell_774,2.0,7.537838459014893,1.6219758987426758,2.0040876865386963,0.6785581111907959,31.307395935058597,18.0429630279541,0.9932842
cell_775,2.0,12.92126178741455,1.6073464155197144,2.007903814315796,0.6581166386604309,30.49276733398437,18.829729080200195,0.12945597
cell_776,3.0,10.808988571166992,1.6429184675216677,1.9802165031433103,0.6580314040184021,27.75462913513184,17.23210906982422,0.99688345
cell_777,5.0,1.8740229606628416,1.6614571809768677,1.9799318313598635,0.6922940611839294,27.71741485595703,17.81394386291504,0.7419948
cell_778,2.0,5.719542503356934,1.6047661304473877,1.982900023460388,0.6882598996162415,31.11819076538086,18.34306526184082,0.7757699
cell_779,4.0,14.95069980621338,1.6030734777450562,1.9947662353515625,0.6702467203140259,29.62403106689453,18.511688232421875,0.18809001
cell_780,3.0,14.19157886505127,1.630186915397644,1.9758000373840328,0.6532251238822937,27.486690521240234,17.369468688964844,0.9998692
cell_781,4.0,0.5564467310905457,1.6631752252578735,1.987521171569824,0.7110886573791504,27.23687744140625,17.700843811035156,8.759382e-07
cell_782,2.0,8.305548667907715,1.6004972457885742,1.982155561447144,0.6941164135932922,30.39279556274414,18.049434661865234,0.99991
cell_783,2.0,16.105289459228516,1.611600041389465,1.9984227418899536,0.6650999784469604,29.981414794921875,17.76797103881836,0.9977265
cell_784,3.0,16.24674415588379,1.6385738849639893,1.9859384298324585,0.6522676944732666,26.305578231811523,17.122596740722656,0.9999968
cell_785,6.0,2.0404868125915527,1.6761808395385742,1.988272786140442,0.6825809478759766,27.35653114318848,18.10785675048828,0.0019853641
cell_786,2.0,7.607783317565918,1.6011178493499756,1.9963299036026,0.6994960308074951,29.839094161987305,18.457927703857425,0.97975117
cell_787,2.0,15.058714866638184,1.6236333847045898,2.0013351440429688,0.6699522733688354,30.33970069885254,17.69265365600586,0.39191198
cell_788,3.0,16.22330093383789,1.649407148361206,2.001124382019043,0.6473000049591064,26.731534957885746,16.936141967773438,0.99916804
cell_789,4.0,2.0999999046325684,1.672059416770935,1.9927210807800293,0.6889377236366272,26.702226638793945,18.43612670898437,0.10756253
cell_790,2.0,4.764719009399414,1.5976475477218628,2.0061681270599365,0.700231671333313,30.188533782958984,18.48109245300293,0.021915378
cell_791,2.0,14.887299537658691,1.6252564191818235,1.9981505870819087,0.6707028746604919,29.660449981689453,18.674678802490234,0.55898446
cell_792,3.0,15.48570442199707,1.639723300933838,1.998944997787476,0.6469677090644836,27.69352531433105,17.33658218383789,0.9999646
cell_793,4.0,5.547073841094971,1.6665174961090088,1.9827868938446045,0.6902647614479065,27.44521141052246,18.83942985534668,0.19035639
cell_794,2.0,6.603794097900391,1.59771728515625,2.014983654022217,0.6994305849075317,30.66615295410156,18.15381622314453,0.16285233
cell_795,2.0,14.894983291625977,1.6138111352920532,1.9983614683151243,0.6698101162910461,29.833858489990234,19.34207344055176,0.90159494
cell_796,3.0,13.868966102600098,1.642733097076416,2.0005340576171875,0.6618998646736145,28.290624618530277,17.7697696685791,0.9976447
cell_797,4.0,6.597012996673584,1.6677913665771484,1.9822418689727783,0.7194320559501648,28.29218101501465,19.207927703857425,1.05791024e-07
cell_798,2.0,7.564333915710449,1.600745677947998,2.006654500961304,0.7193633317947388,31.62047576904297,17.799072265625,0.74714136
cell_799,2.0,13.460816383361816,1.6072261333465576,1.992359399795532,0.6828488111495972,29.97128677368164,19.7790470123291,0.21400768
cell_800,2.0,13.768847465515137,1.6380209922790527,2.013787746429444,0.6672759056091309,28.34626007080078,18.906469345092773,0.9960706
cell_801,2.0,2.529510974884033,1.6799999475479126,1.9775999784469604,0.7200000286102295,28.243314743041992,18.880495071411133,3.520966e-08
cell_802,2.0,6.197038173675537,1.611600041389465,1.9970598220825195,0.7000060081481934,31.308748245239254,17.80657196044922,0.51917636
cell_803,2.0,11.134900093078612,1.6069999933242798,1.9948999881744385,0.6866999864578247,31.27120018005371,20.200000762939453,0.99995863
cell_804,2.0,10.333200454711914,1.6324000358581543,2.00600004196167,0.6660000085830688,29.44939994812012,19.33489990234375,0.9526916
cell_805,2.0,6.578199863433838,1.6799999475479126,1.965876579284668,0.7064579725265503,28.27448081970215,18.50986671447754,2.2953529e-08
cell_806,2.0,5.6376633644104,1.614915370941162,2.001267433166504,0.7194349765777588,31.32668113708496,17.590177536010742,0.11799513
cell_807,2.0,9.032899856567385,1.6069523096084597,1.972257733345032,0.6802808046340942,31.809307098388672,19.75484848022461,0.0019587034
cell_808,2.0,7.995909214019775,1.63553786277771,2.0079667568206787,0.6658292412757874,29.84084129333496,18.85702514648437,0.9999927
cell_809,2.0,6.193698406219482,1.670586109161377,1.9654704332351685,0.6998674273490906,27.754457473754883,17.903400421142578,0.015267343
cell_810,2.0,7.58786678314209,1.60889995098114,1.994818091392517,0.7199196815490723,31.316551208496094,17.211837768554688,0.9470607
cell_811,2.0,9.213566780090332,1.6019469499588013,1.9758000373840328,0.6889524459838867,31.625469207763672,19.38953971862793,0.63411814
cell_812,2.0,8.574006080627441,1.634600043296814,1.993204355239868,0.6782506108283997,29.83734703063965,18.68281936645508,0.9964809
cell_813,2.0,9.325868606567385,1.6665376424789429,1.964840650558472,0.6970881223678589,27.71657943725586,18.548494338989254,0.37710965
cell_814,2.0,6.6547675132751465,1.611600041389465,1.9982690811157229,0.7109999060630798,31.806564331054688,17.227285385131836,0.40306428
cell_815,2.0,8.019120216369629,1.5828455686569214,1.9735907316207888,0.7112322449684143,31.323177337646484,19.153940200805664,0.99956745
cell_816,2.0,9.13948917388916,1.6295621395111084,1.996311902999878,0.6786652207374573,30.443750381469727,18.7645206451416,0.99983764
cell_817,2.0,9.338068008422852,1.666189432144165,1.9711322784423828,0.6998569965362549,27.754732131958008,18.12861442565918,0.097326055
cell_818,2.0,7.316713809967041,1.60889995098114,1.9873884916305544,0.6908105611801147,31.79742431640625,17.696441650390625,0.9997812
cell_819,2.0,7.44597864151001,1.5975960493087769,1.9810458421707156,0.7197692394256592,31.235475540161133,18.886716842651367,0.9970643
cell_820,2.0,8.331899642944336,1.6294938325881958,1.995225191116333,0.6777786612510681,30.804296493530277,18.721376419067383,0.9998673
cell_821,2.0,9.81313419342041,1.6635061502456665,1.974819898605347,0.691043496131897,27.705642700195312,18.54325294494629,0.97144634
cell_822,2.0,5.884524822235107,1.615678787231445,1.9799679517745967,0.6943120956420898,31.797653198242188,18.011062622070312,0.017427227
cell_823,2.0,9.333511352539062,1.5977718830108645,1.9731947183609009,0.698951244354248,31.25444221496582,18.87320327758789,0.98132
cell_824,2.0,6.653696060180664,1.616180181503296,1.9950534105300903,0.6642050743103027,30.86240005493164,18.96671295166016,0.9666254
cell_825,2.0,8.33676815032959,1.6498088836669922,1.9520515203475952,0.6910668611526489,27.8584041595459,19.264278411865234,0.57506675
cell_826,2.0,6.110204696655273,1.6077969074249268,1.990851879119873,0.6908642649650574,31.32664680480957,17.88273811340332,0.997526
cell_827,2.0,11.758195877075195,1.6043751239776611,1.9706478118896484,0.7130175232887268,30.83871459960937,18.522573471069336,0.00013468624
cell_828,2.0,11.159546852111816,1.632471203804016,1.9964492321014404,0.6595882177352905,30.896034240722656,19.18916320800781,0.0001710242
cell_829,2.0,5.707369804382324,1.6536539793014526,1.9613678455352783,0.702851414680481,28.099987030029297,19.46467399597168,3.0138315e-07
cell_830,2.0,2.049140214920044,1.6007561683654783,1.9924849271774288,0.6898736357688904,31.255762100219727,17.901752471923828,0.99435705
cell_831,2.0,8.402697563171387,1.6083296537399292,1.962070107460022,0.7200000286102295,29.99118423461914,18.54642105102539,0.04485844
cell_832,2.0,13.418858528137209,1.634600043296814,1.994651675224304,0.6473000049591064,30.44157218933105,18.83915901184082,0.99626863
cell_833,2.0,5.884791374206543,1.6592776775360107,1.9773741960525515,0.6932107210159302,28.344484329223636,19.645143508911133,8.289012e-08
cell_834,2.0,1.351705551147461,1.5977953672409058,1.989862084388733,0.6779578924179077,32.08023834228516,17.944183349609375,0.9955973
cell_835,2.0,9.334049224853516,1.6100939512252808,1.961276650428772,0.6955132484436035,30.18735122680664,18.69574737548828,4.0529426e-06
cell_836,2.0,11.77734375,1.634600043296814,1.998628854751587,0.6305264830589294,29.078304290771484,18.0670223236084,0.97154915
cell_837,2.0,2.609164237976074,1.6436753273010254,1.962457656860352,0.6859307885169983,29.126768112182617,19.0898551940918,1.6541515e-05
cell_838,2.0,2.0999999046325684,1.6062060594558716,1.9911208152771,0.682028591632843,31.91851234436035,18.1689453125,0.99901223
cell_839,2.0,8.160229682922363,1.6061416864395142,1.962625861167908,0.6967988610267639,30.72240447998047,18.85281753540039,0.40754828
cell_840,2.0,10.655455589294434,1.635972499847412,2.0066018104553223,0.6295233368873596,28.34998893737793,17.86908721923828,0.9816892
cell_841,2.0,5.459028720855713,1.6473528146743774,1.9617302417755127,0.7086120843887329,28.88863754272461,19.12377548217773,5.4498844e-07
cell_842,2.0,6.673241138458252,1.611600041389465,1.9934273958206177,0.6887973546981812,31.68318748474121,18.21174430847168,0.98486197
cell_843,2.0,2.7985472679138184,1.6068644523620603,1.9821377992630005,0.6957225203514099,29.43863677978516,18.49722671508789,0.0020849302
cell_844,2.0,11.943900108337402,1.663599967956543,2.0013999938964844,0.6312999725341797,28.347400665283203,18.04129981994629,0.9993444
cell_845,2.0,2.0999999046325684,1.6649954319000244,1.9749253988265991,0.6975411176681519,29.117773056030277,19.48665809631348,6.134206e-08
cell_846,2.0,2.693156242370605,1.6137638092041016,1.980202794075012,0.6942669749259949,31.317089080810547,18.54330444335937,0.18090889
cell_847,2.0,5.824897766113281,1.6003539562225342,1.9750559329986568,0.6949110627174377,29.608963012695312,18.80754280090332,0.000295577
cell_848,6.0,12.720101356506348,1.656148910522461,1.985624074935913,0.6531000137329102,28.346529006958008,18.444730758666992,0.9995722
cell_849,2.0,2.861469984054565,1.6564971208572388,1.97712242603302,0.6869542598724365,28.919448852539062,19.04730796813965,1.6589182e-07
cell_850,2.0,6.238226413726807,1.608791470527649,1.9728915691375728,0.6890129446983337,31.22168731689453,18.15785217285156,0.0009369285
cell_851,2.0,5.886717319488525,1.6004303693771362,1.985398769378662,0.6937034726142883,30.61935806274414,18.707521438598636,0.88063264
cell_852,6.0,14.834590911865234,1.6348482370376587,1.9715116024017332,0.656076967716217,30.4021110534668,18.54855155944824,0.99882394
cell_853,2.0,7.502484798431396,1.6441659927368164,1.9822001457214355,0.6829435229301453,29.117218017578125,18.88267135620117,4.4335593e-06
cell_854,2.0,8.664460182189941,1.6137837171554563,1.9743103981018064,0.6943386793136597,31.273447036743164,17.977554321289062,0.00941026
cell_855,2.0,2.174513339996338,1.6089378595352173,1.9792935848236084,0.6854342222213745,30.893634796142575,18.673831939697266,0.013317395
cell_856,2.0,13.847906112670898,1.625953197479248,1.985335350036621,0.6716598272323608,30.02020263671875,19.219240188598636,0.93522507
cell_857,2.0,6.492849826812744,1.634600043296814,1.982900023460388,0.6745190024375916,29.330345153808597,19.64865493774414,0.9145077
cell_858,2.0,8.89885139465332,1.6140574216842651,1.9677733182907104,0.6815781593322754,30.6486873626709,18.19798851013184,2.7361234e-06
cell_859,2.0,6.648989200592041,1.6137522459030151,1.9934568405151367,0.6942801475524902,30.76713180541992,18.847267150878903,0.9761515
cell_860,6.0,14.887299537658691,1.6145356893539429,1.9900771379470823,0.677146315574646,30.285547256469727,19.805219650268555,0.94365185
cell_861,2.0,2.930502891540528,1.634600043296814,1.9780158996582031,0.6661267876625061,29.78343963623047,19.52203941345215,0.9278617
cell_862,2.0,8.100868225097656,1.60889995098114,1.9700660705566408,0.6825331449508667,30.43189239501953,18.128273010253903,0.0003463266
cell_863,2.0,5.661172866821289,1.6094067096710205,1.978002429008484,0.7000880837440491,31.28155517578125,18.6927547454834,0.009718687
cell_864,2.0,15.34000015258789,1.616199970245361,1.9852999448776243,0.6812999844551086,31.23979949951172,19.875900268554688,0.9547998
cell_865,2.0,7.008281707763672,1.6430848836898804,1.9704843759536743,0.6509507298469543,29.528005599975582,20.02928733825684,0.99197173
cell_866,2.0,6.573308944702148,1.60851788520813,1.9579256772994995,0.6803409457206726,31.3121337890625,18.50686264038086,0.0139716575
cell_867,2.0,3.2136924266815186,1.5976048707962036,1.980001449584961,0.6980156302452087,31.675161361694336,18.12384986877441,0.0011334416
